total reward,episodes,steps
44.0,170,10000
68.0,363,20000
84.0,629,30000
80.0,875,40000
125.0,1245,50000
104.0,1551,60000
119.0,1929,70000
126.0,2318,80000
123.0,2708,90000
126.0,3082,100000
