total reward,steps,episodes
-1.0900000000000007,10000,109
-2.3799999999999932,20000,347
-3.519999999999969,30000,699
-3.659999999999966,40000,1065
-3.619999999999967,50000,1427
-3.6699999999999657,60000,1794
-3.709999999999965,70000,2165
-3.5999999999999672,80000,2525
-3.8099999999999627,90000,2906
-3.8099999999999627,100000,3287
