steps,total reward,episodes
10000,9.0,122
20000,61.0,283
30000,159.0,532
40000,326.0,934
50000,338.0,1349
60000,354.0,1784
70000,341.0,2198
80000,339.0,2618
90000,358.0,3045
100000,356.0,3462
