steps,total reward,episodes
10000,42.0,176
20000,37.0,306
30000,38.0,455
40000,64.0,630
50000,37.0,787
60000,36.0,940
70000,35.0,1097
80000,60.0,1293
90000,64.0,1497
100000,48.0,1691
