episodes,total reward,steps
172,9.0,10000
364,12.0,20000
614,13.0,30000
855,35.0,40000
1111,32.0,50000
1364,17.0,60000
1580,29.0,70000
1852,71.0,80000
2084,44.0,90000
2342,80.0,100000
