steps,episodes,total reward
10000,223,0.0
20000,388,5.0
30000,533,13.0
40000,682,25.0
50000,819,45.0
60000,994,78.0
70000,1211,102.0
80000,1438,121.0
90000,1680,127.0
100000,1933,139.0
