steps,episodes,total reward
10000,217,40.0
20000,397,49.0
30000,566,51.0
40000,723,48.0
50000,906,62.0
60000,1091,65.0
70000,1264,66.0
80000,1462,80.0
90000,1634,70.0
100000,1840,75.0
