steps,episodes,total reward
10000,188,26.0
20000,333,40.0
30000,465,43.0
40000,586,50.0
50000,734,62.0
60000,847,48.0
70000,998,73.0
80000,1166,81.0
90000,1358,128.0
100000,1578,142.0
