steps,episodes,total reward
10000,126,0.0
20000,207,5.0
30000,395,85.0
40000,706,231.0
50000,1008,228.0
60000,1345,245.0
70000,1669,241.0
80000,1989,241.0
90000,2307,246.0
100000,2622,233.0
