total reward,episodes,steps
11.0,113,10000
23.0,212,20000
30.0,293,30000
49.0,408,40000
220.0,709,50000
290.0,1086,60000
330.0,1485,70000
328.0,1897,80000
339.0,2325,90000
340.0,2751,100000
