steps,total reward,episodes
10000,22.0,270
20000,14.0,484
30000,25.0,699
40000,15.0,924
50000,23.0,1157
60000,23.0,1373
70000,20.0,1597
80000,22.0,1859
90000,21.0,2079
100000,32.0,2361
