steps,episodes,total reward
10000,131,6.0
20000,301,31.0
30000,504,92.0
40000,676,79.0
50000,842,59.0
60000,1058,100.0
70000,1279,110.0
80000,1478,102.0
90000,1709,107.0
100000,1939,106.0
