episodes,steps,total reward
124,10000,0.0
296,20000,94.0
531,30000,163.0
738,40000,130.0
979,50000,162.0
1212,60000,150.0
1448,70000,159.0
1712,80000,176.0
1964,90000,168.0
2179,100000,144.0
