steps,episodes,total reward
10000,288,28.0
20000,491,26.0
30000,730,25.0
40000,916,13.0
50000,1139,25.0
60000,1378,26.0
70000,1619,25.0
80000,1870,37.0
90000,2083,26.0
100000,2290,19.0
