steps,episodes,total reward
10000,106,-1.0600000000000007
20000,310,-2.0400000000000005
30000,675,-3.649999999999966
40000,1042,-3.6699999999999657
50000,1408,-3.659999999999966
60000,1790,-3.8199999999999625
70000,2160,-3.699999999999965
80000,2531,-3.709999999999965
90000,2901,-3.699999999999965
100000,3262,-3.609999999999967
