steps,episodes,total reward
10000,233,0.0
20000,398,8.0
30000,538,12.0
40000,660,13.0
50000,793,19.0
60000,923,19.0
70000,1059,39.0
80000,1185,40.0
90000,1359,71.0
100000,1552,90.0
