steps,episodes,total reward
10000,134,2.0
20000,304,97.0
30000,513,128.0
40000,725,147.0
50000,961,159.0
60000,1177,138.0
70000,1369,123.0
80000,1606,154.0
90000,1859,178.0
100000,2088,156.0
