episodes,total reward,steps
159,13.0,10000
338,5.0,20000
536,27.0,30000
755,19.0,40000
961,38.0,50000
1193,56.0,60000
1399,63.0,70000
1628,83.0,80000
1820,64.0,90000
2050,60.0,100000
