steps,total reward,episodes
10000,21.0,265
20000,17.0,500
30000,12.0,728
40000,12.0,932
50000,18.0,1145
60000,13.0,1366
70000,15.0,1582
80000,12.0,1762
90000,19.0,1957
100000,18.0,2179
