total reward,episodes,steps
7.0,266,10000
13.0,508,20000
10.0,732,30000
10.0,978,40000
12.0,1213,50000
17.0,1414,60000
10.0,1645,70000
10.0,1823,80000
9.0,2021,90000
22.0,2251,100000
