steps,total reward,episodes
10000,6.0,159
20000,4.0,329
30000,20.0,479
40000,63.0,682
50000,66.0,910
60000,111.0,1170
70000,100.0,1415
80000,72.0,1642
90000,55.0,1828
100000,76.0,2033
