steps,total reward,episodes
10000,6.0,201
20000,19.0,440
30000,29.0,740
40000,32.0,1079
50000,53.0,1472
60000,72.0,1926
70000,62.0,2400
80000,48.0,2790
90000,54.0,3183
100000,78.0,3665
