episodes,total reward,steps
230,0.0,10000
376,5.0,20000
507,13.0,30000
640,24.0,40000
796,52.0,50000
985,75.0,60000
1159,88.0,70000
1356,95.0,80000
1594,132.0,90000
1849,148.0,100000
