episodes,steps,total reward
305,10000,19.0
505,20000,20.0
729,30000,18.0
942,40000,22.0
1162,50000,29.0
1365,60000,15.0
1583,70000,32.0
1788,80000,25.0
2005,90000,16.0
2235,100000,23.0
