total reward,steps,episodes
1.0,10000,239
4.0,20000,402
14.0,30000,540
13.0,40000,666
19.0,50000,776
29.0,60000,903
34.0,70000,1055
39.0,80000,1188
65.0,90000,1354
103.0,100000,1546
