steps,episodes,total reward
10000,132,1.0
20000,264,56.0
30000,487,148.0
40000,733,174.0
50000,930,125.0
60000,1166,137.0
70000,1429,182.0
80000,1670,167.0
90000,1867,131.0
100000,2107,147.0
