steps,total reward,episodes
10000,-1.1700000000000008,117
20000,-0.7500000000000004,192
30000,-0.6700000000000004,259
40000,-0.9100000000000006,350
50000,-0.7100000000000004,421
60000,-0.6800000000000004,489
70000,-0.5500000000000003,544
80000,-0.5800000000000003,602
90000,-0.7000000000000004,672
100000,-0.5600000000000003,728
