episodes,steps,total reward
166,10000,21.0
308,20000,38.0
422,30000,42.0
545,40000,53.0
659,50000,50.0
797,60000,71.0
957,70000,84.0
1122,80000,106.0
1298,90000,122.0
1554,100000,182.0
