total reward,episodes,steps
7.0,124,10000
75.0,280,20000
228.0,595,30000
341.0,1016,40000
336.0,1436,50000
336.0,1859,60000
332.0,2270,70000
342.0,2684,80000
364.0,3114,90000
350.0,3528,100000
