episodes,steps,total reward
103,10000,11.0
214,20000,16.0
360,30000,37.0
528,40000,53.0
670,50000,41.0
883,60000,83.0
1172,70000,188.0
1374,80000,100.0
1637,90000,173.0
1916,100000,198.0
