steps,total reward,episodes
10000,0.0,134
20000,5.0,247
30000,95.0,414
40000,246.0,741
50000,300.0,1112
60000,300.0,1486
70000,297.0,1857
80000,261.0,2190
90000,308.0,2569
100000,284.0,2925
