steps,episodes,total reward
10000,93,17.0
20000,372,204.0
30000,795,352.0
40000,1218,337.0
50000,1648,342.0
60000,2083,325.0
70000,2506,347.0
80000,2938,349.0
90000,3364,342.0
100000,3799,335.0
