steps,total reward,episodes
10000,6.0,144
20000,156.0,385
30000,284.0,736
40000,285.0,1090
50000,309.0,1471
60000,302.0,1843
70000,283.0,2203
80000,272.0,2556
90000,295.0,2929
100000,277.0,3285
