total reward,steps,episodes
16.0,10000,137
33.0,20000,262
54.0,30000,380
104.0,40000,568
200.0,50000,870
239.0,60000,1213
267.0,70000,1569
271.0,80000,1934
191.0,90000,2235
273.0,100000,2605
