episodes,total reward,steps
113,17.0,10000
267,76.0,20000
564,175.0,30000
964,305.0,40000
1336,275.0,50000
1705,262.0,60000
2039,257.0,70000
2416,291.0,80000
2816,311.0,90000
3165,265.0,100000
