steps,total reward,episodes
10000,0.0,134
20000,4.0,235
30000,109.0,434
40000,216.0,746
50000,237.0,1063
60000,235.0,1381
70000,248.0,1700
80000,231.0,2007
90000,235.0,2328
100000,241.0,2647
