total reward,episodes,steps
36.0,217,10000
34.0,455,20000
59.0,749,30000
87.0,1151,40000
108.0,1658,50000
54.0,1950,60000
101.0,2449,70000
75.0,2849,80000
79.0,3272,90000
94.0,3751,100000
