steps,total reward,episodes
10000,25.0,155
20000,31.0,316
30000,61.0,510
40000,113.0,765
50000,120.0,1019
60000,116.0,1254
70000,135.0,1513
80000,159.0,1777
90000,121.0,1998
100000,94.0,2178
