total reward,steps,episodes
14.0,10000,105
206.0,20000,390
337.0,30000,810
345.0,40000,1232
343.0,50000,1660
336.0,60000,2093
341.0,70000,2519
332.0,80000,2946
336.0,90000,3384
346.0,100000,3816
