steps,episodes,total reward
10000,157,52.0
20000,347,51.0
30000,602,77.0
40000,881,88.0
50000,1181,93.0
60000,1515,90.0
70000,1810,76.0
80000,2168,104.0
90000,2458,87.0
100000,2793,91.0
