steps,total reward,episodes
10000,26.0,168
20000,29.0,303
30000,50.0,443
40000,81.0,669
50000,66.0,871
60000,88.0,1085
70000,136.0,1345
80000,124.0,1610
90000,129.0,1844
100000,234.0,2190
