episodes,total reward,steps
219,20.0,10000
447,13.0,20000
708,21.0,30000
1042,53.0,40000
1324,31.0,50000
1654,34.0,60000
2015,56.0,70000
2374,35.0,80000
2858,59.0,90000
3276,43.0,100000
