steps,episodes,total reward
10000,242,34.0
20000,539,54.0
30000,880,61.0
40000,1309,101.0
50000,1709,82.0
60000,2053,64.0
70000,2438,81.0
80000,2928,121.0
90000,3336,71.0
100000,3682,69.0
