total reward,episodes,steps
1.0,226,10000
3.0,363,20000
12.0,504,30000
17.0,642,40000
34.0,787,50000
82.0,981,60000
95.0,1185,70000
124.0,1409,80000
130.0,1649,90000
146.0,1912,100000
