episodes,total reward,steps
103,-1.0300000000000007,10000
324,-2.209999999999997,20000
697,-3.7399999999999642,30000
1061,-3.6299999999999666,40000
1434,-3.7299999999999645,50000
1799,-3.649999999999966,60000
2163,-3.6399999999999664,70000
2521,-3.5799999999999677,80000
2899,-3.7799999999999634,90000
3266,-3.6699999999999657,100000
