episodes,total reward,steps
248,0.0,10000
401,4.0,20000
522,12.0,30000
659,21.0,40000
798,49.0,50000
1002,92.0,60000
1204,100.0,70000
1420,113.0,80000
1645,119.0,90000
1873,128.0,100000
