episodes,steps,total reward
127,10000,22.0
305,20000,50.0
498,30000,65.0
674,40000,59.0
853,50000,82.0
1031,60000,73.0
1225,70000,92.0
1424,80000,86.0
1638,90000,71.0
1873,100000,91.0
