total reward,steps,episodes
10.0,10000,183
17.0,20000,408
35.0,30000,622
34.0,40000,826
25.0,50000,1036
23.0,60000,1232
28.0,70000,1432
27.0,80000,1624
25.0,90000,1857
20.0,100000,2090
