steps,episodes,total reward
10000,195,0.0
20000,331,0.0
30000,455,0.0
40000,572,1.0
50000,687,7.0
60000,795,2.0
70000,903,7.0
80000,1014,7.0
90000,1121,3.0
100000,1212,9.0
