episodes,steps,total reward
161,10000,8.0
323,20000,13.0
505,30000,23.0
718,40000,43.0
905,50000,50.0
1185,60000,102.0
1468,70000,107.0
1693,80000,97.0
1934,90000,82.0
2194,100000,97.0
