steps,total reward,episodes
10000,36.0,178
20000,40.0,333
30000,46.0,493
40000,47.0,674
50000,50.0,866
60000,52.0,1040
70000,82.0,1257
80000,90.0,1498
90000,98.0,1723
100000,106.0,1964
