episodes,steps,total reward
123,10000,9.0
205,20000,26.0
288,30000,28.0
386,40000,42.0
643,50000,187.0
1009,60000,286.0
1430,70000,345.0
1849,80000,338.0
2277,90000,335.0
2705,100000,347.0
