episodes,total reward,steps
165,52.0,10000
297,41.0,20000
449,46.0,30000
605,43.0,40000
775,54.0,50000
926,38.0,60000
1105,53.0,70000
1312,69.0,80000
1494,48.0,90000
1675,57.0,100000
