steps,episodes,total reward
10000,102,-1.0200000000000007
20000,324,-2.2199999999999966
30000,695,-3.709999999999965
40000,1065,-3.709999999999965
50000,1442,-3.759999999999964
60000,1810,-3.6799999999999655
70000,2180,-3.699999999999965
80000,2541,-3.609999999999967
90000,2918,-3.7699999999999636
100000,3283,-3.649999999999966
