steps,episodes,total reward
10000,120,28.0
20000,281,90.0
30000,651,263.0
40000,929,170.0
50000,1299,262.0
60000,1676,280.0
70000,2034,257.0
80000,2414,291.0
90000,2768,274.0
100000,3136,272.0
