steps,episodes,total reward
10000,168,6.0
20000,380,15.0
30000,575,10.0
40000,799,14.0
50000,1009,30.0
60000,1217,33.0
70000,1421,33.0
80000,1605,28.0
90000,1805,26.0
100000,1997,23.0
