steps,total reward,episodes
10000,37.0,202
20000,42.0,347
30000,40.0,489
40000,37.0,626
50000,44.0,750
60000,43.0,894
70000,51.0,1053
80000,41.0,1196
90000,54.0,1333
100000,49.0,1474
