episodes,total reward,steps
159,21.0,10000
254,32.0,20000
401,39.0,30000
560,39.0,40000
698,62.0,50000
898,65.0,60000
1109,92.0,70000
1363,132.0,80000
1640,161.0,90000
1936,186.0,100000
