total reward,episodes,steps
11.0,253,10000
13.0,537,20000
20.0,741,30000
15.0,998,40000
11.0,1247,50000
11.0,1454,60000
12.0,1669,70000
14.0,1920,80000
15.0,2125,90000
24.0,2339,100000
