steps,episodes,total reward
10000,125,8.0
20000,271,42.0
30000,526,171.0
40000,936,338.0
50000,1360,349.0
60000,1778,349.0
70000,2195,328.0
80000,2618,342.0
90000,3036,342.0
100000,3461,347.0
