episodes,total reward,steps
194,68.0,10000
418,81.0,20000
655,72.0,30000
965,108.0,40000
1248,90.0,50000
1556,95.0,60000
1865,116.0,70000
2166,107.0,80000
2434,93.0,90000
2762,108.0,100000
