#{"t_start": 1717167491.1696372, "env_id": "Office-single-v0"}
r,l,t
-0.01,59,0.004161
-0.01,4,0.004425
-0.01,2,0.004561
-0.01,36,0.006748
-0.01,46,0.009453
-0.01,5,0.009764
-0.01,28,0.011426
-0.01,24,0.012849
-0.01,75,0.017095
-0.01,16,0.017975
-0.01,6,0.018311
-0.01,62,0.021705
-0.01,182,0.031481
-0.01,17,0.032386
-0.01,24,0.033654
-0.01,46,0.0361
-0.01,57,0.039056
-0.01,67,0.042521
-0.01,45,0.044894
-0.01,118,0.051041
-0.01,141,0.058392
-0.01,132,0.065212
-0.01,140,0.07248
-0.01,7,0.072854
-0.01,100,0.078115
-0.01,164,0.086608
-0.01,25,0.087911
-0.01,20,0.088953
-0.01,143,0.096337
-0.01,183,0.105834
-0.01,534,0.133321
-0.01,131,0.140077
-0.01,370,0.159129
-0.01,495,0.184756
-0.01,41,0.186871
-0.01,248,0.199683
-0.01,43,0.201913
-0.01,163,0.210336
-0.01,30,0.211908
-0.01,471,0.236199
-0.01,45,0.238528
-0.01,186,0.248127
-0.01,44,0.250407
-0.01,99,0.255521
-0.01,2,0.255635
-0.01,31,0.257241
-0.01,380,0.276921
-0.01,47,0.27932
-0.01,283,0.293848
-0.01,33,0.295563
-0.01,16,0.296399
-0.01,68,0.299939
-0.01,221,0.311322
-0.01,365,0.330175
-0.01,57,0.333121
-0.01,138,0.340214
-0.01,55,0.343064
-0.01,126,0.349574
-0.01,20,0.350618
-0.01,26,0.351969
-0.01,121,0.358226
-0.01,114,0.364102
-0.01,84,0.368459
-0.01,32,0.370125
-0.01,157,0.37824
-0.01,336,0.395602
-0.01,1057,0.450097
-0.01,52,0.452777
-0.01,474,0.477149
-0.01,18,0.47809
-0.01,17,0.478975
-0.01,136,0.486001
-0.01,100,0.491161
-0.01,84,0.49548
-0.01,267,0.509275
-0.01,343,0.535575
-0.01,707,0.573411
-0.01,164,0.582109
-0.01,10,0.582652
-0.01,41,0.584808
-0.01,155,0.592873
-0.01,96,0.597919
-0.01,126,0.604497
-0.01,75,0.608407
-0.01,51,0.611075
-0.01,57,0.614059
-0.01,39,0.616102
-0.01,311,0.632359
-0.01,184,0.641951
-0.01,449,0.665411
-0.01,178,0.674683
-0.01,23,0.675896
-0.01,137,0.683042
-0.01,298,0.698651
-0.01,55,0.701535
-0.01,215,0.712735
-0.01,419,0.734564
-0.01,17,0.735466
-0.01,33,0.7372
-0.01,97,0.742255
-0.01,16,0.743107
-0.01,168,0.751851
-0.01,550,0.780565
-0.01,47,0.783015
-0.01,233,0.795084
-0.01,271,0.809222
-0.01,136,0.816286
-0.01,93,0.821154
-0.01,780,0.86185
-0.01,360,0.880385
-0.01,48,0.882884
-0.01,5,0.883155
-0.01,21,0.884252
-0.01,231,0.896194
-0.01,7,0.89657
-0.01,280,0.911078
-0.01,42,0.913269
-0.01,9,0.913748
-0.01,223,0.925286
-0.01,43,0.927528
-0.01,36,0.929396
-0.01,39,0.931426
-0.01,115,0.937393
-0.01,52,0.940111
-0.01,54,0.942921
-0.01,162,0.951337
-0.01,190,0.961259
-0.01,175,0.970326
-0.01,104,0.975734
-0.01,33,0.977461
-0.01,53,0.980214
-0.01,87,0.984807
-0.01,18,0.985755
-0.01,232,0.997817
-0.01,173,1.006792
-0.01,154,1.014781
-0.01,178,1.024059
-0.01,23,1.025295
-0.01,23,1.026504
-0.01,49,1.029052
-0.01,73,1.032841
-0.01,37,1.034773
-0.01,233,1.046934
-0.01,2,1.047048
-0.01,74,1.051198
-0.01,196,1.061337
-0.01,319,1.077898
-0.01,103,1.083244
-0.01,92,1.088067
-0.01,156,1.096204
-0.01,256,1.109527
-0.01,68,1.113084
-0.01,30,1.114654
-0.01,47,1.117083
-0.01,165,1.125619
-0.01,233,1.137726
-0.01,6,1.138051
-0.01,393,1.158434
-0.01,36,1.160305
-0.01,154,1.168262
-0.01,79,1.172333
-0.01,12,1.172966
-0.01,179,1.182223
-0.01,205,1.192848
-0.01,55,1.19571
-0.01,212,1.206713
-0.01,409,1.227981
-0.01,132,1.234818
-0.01,421,1.256625
-0.01,199,1.266943
-0.01,47,1.269388
-0.01,181,1.278745
-0.01,62,1.281965
-0.01,270,1.295998
-0.01,616,1.32791
-0.01,328,1.34485
-0.01,373,1.364171
-0.01,51,1.366821
-0.01,399,1.387503
-0.01,18,1.388444
-0.01,240,1.400865
-0.01,23,1.402066
-0.01,239,1.414448
-0.01,396,1.434988
-0.01,124,1.441388
-0.01,318,1.457881
-0.01,907,1.504804
-0.01,16,1.505649
-0.01,101,1.510874
-0.01,163,1.519313
-0.01,55,1.522157
-0.01,17,1.523052
-0.01,276,1.537542
-0.01,30,1.539173
-0.01,167,1.547823
-0.01,461,1.571792
-0.01,105,1.57723
-0.01,32,1.578896
-0.01,28,1.580358
-0.01,68,1.583875
-0.01,49,1.586427
-0.01,419,1.608203
-0.01,233,1.620311
-0.01,19,1.621316
-0.01,50,1.623919
-0.01,161,1.632271
-0.01,24,1.633531
-0.01,347,1.65153
-0.01,218,1.662878
-0.01,267,1.676736
-0.01,208,1.687624
-0.01,351,1.705828
-0.01,20,1.706876
-0.01,83,1.711183
-0.01,133,1.718088
-0.01,44,1.72038
-0.01,47,1.722821
-0.01,238,1.735142
-0.01,178,1.744366
-0.01,7,1.744742
-0.01,217,1.756004
-0.01,412,1.777319
-0.01,416,1.798828
-0.01,9,1.799307
-0.01,423,1.821183
-0.01,44,1.823466
-0.01,145,1.830976
-0.01,405,1.853566
-0.01,54,1.856868
-0.01,34,1.858879
-0.01,131,1.86659
-0.01,243,1.879163
-0.01,54,1.88196
-0.01,180,1.891314
-0.01,8,1.891742
-0.01,328,1.908726
-0.01,410,1.929939
-0.01,181,1.939312
-0.01,24,1.940562
-0.01,285,1.95532
-0.01,7,1.955696
-0.01,206,1.966356
-0.01,418,1.988024
-0.01,79,1.992129
-0.01,472,2.016571
-0.01,182,2.025983
-0.01,22,2.027132
-0.01,43,2.029364
-0.01,264,2.043036
-0.01,297,2.058393
-0.01,359,2.077041
-0.01,213,2.088051
-0.01,30,2.08961
-0.01,166,2.098271
-0.01,141,2.105562
-0.01,653,2.139417
-0.01,242,2.151929
-0.01,54,2.154736
-0.01,326,2.171624
-0.01,22,2.172771
-0.01,776,2.213063
-0.01,41,2.215193
-0.01,24,2.216437
-0.01,80,2.220557
-0.01,154,2.228473
-0.01,314,2.244731
-0.01,44,2.24702
-0.01,368,2.26607
-0.01,345,2.28392
-0.01,63,2.287189
-0.01,464,2.31117
-0.01,487,2.336361
-0.01,6,2.336683
-0.01,437,2.359339
-0.01,31,2.360959
-0.01,952,2.410236
-0.01,92,2.414991
-0.01,179,2.424237
-0.01,437,2.446871
-0.01,312,2.462986
-0.01,154,2.470978
-0.01,662,2.505258
-0.01,215,2.516406
-0.01,44,2.518692
-0.01,686,2.554653
-0.01,65,2.558031
-0.01,115,2.563994
-0.01,301,2.579532
-0.01,109,2.585162
-0.01,248,2.598039
-0.01,335,2.615459
-0.01,41,2.617595
-0.01,20,2.618646
-0.01,151,2.626469
-0.01,316,2.642856
-0.01,9,2.64334
-0.01,164,2.651884
-0.01,296,2.667232
-0.01,98,2.67231
-0.01,31,2.67393
-0.01,382,2.693738
-0.01,176,2.702851
-0.01,40,2.704935
-0.01,323,2.721658
-0.01,408,2.742792
-0.01,262,2.756354
-0.01,307,2.772241
-0.01,688,2.807867
-0.01,45,2.810196
-0.01,332,2.827339
-0.01,52,2.830042
-0.01,485,2.855118
-0.01,147,2.86273
-0.01,42,2.864942
-0.01,528,2.892244
-0.01,80,2.896388
-0.01,45,2.898726
-0.01,232,2.910754
-0.01,77,2.914795
-0.01,168,2.92352
-0.01,53,2.926264
-0.01,838,2.969762
-0.01,198,2.980046
-0.01,8,2.980473
-0.01,170,2.989294
-0.01,122,2.995651
-0.01,621,3.027792
-0.01,214,3.038842
-0.01,6,3.039166
-0.01,103,3.044527
-0.01,134,3.051481
-0.01,185,3.061068
-0.01,464,3.085091
-0.01,361,3.103763
-0.01,33,3.105488
-0.01,56,3.108393
-0.01,310,3.124447
-0.01,496,3.150208
-0.01,63,3.153472
-0.01,143,3.160872
-0.01,148,3.1686
-0.01,212,3.179611
-0.01,58,3.182635
-0.01,72,3.186389
-0.01,21,3.187488
-0.01,405,3.208557
-0.01,40,3.210644
-0.01,100,3.215853
-0.01,12,3.216489
-0.01,203,3.22699
-0.01,193,3.236986
-0.01,115,3.242955
-0.01,63,3.24627
-0.01,132,3.253096
-0.01,396,3.273661
-0.01,64,3.27697
-0.01,42,3.279137
-0.01,67,3.282612
-0.01,195,3.292752
-0.01,68,3.296311
-0.01,330,3.313398
-0.01,304,3.329138
-0.01,95,3.334072
-0.01,14,3.334812
-0.01,41,3.336947
-0.01,67,3.340399
-0.01,31,3.342014
-0.01,153,3.349914
-0.01,736,3.388069
-0.01,833,3.431131
-0.01,55,3.433996
-0.01,57,3.436955
-0.01,6,3.437275
-0.01,345,3.455161
-0.01,58,3.458164
-0.01,20,3.459207
-0.01,32,3.460875
-0.01,50,3.463464
-0.01,64,3.466777
-0.01,220,3.478121
-0.01,314,3.494441
-0.01,48,3.496935
-0.01,120,3.503148
-0.01,179,3.512427
-0.01,152,3.520299
-0.01,19,3.521322
-0.01,32,3.523003
-0.01,113,3.528866
-0.01,517,3.555969
-0.01,87,3.560486
-0.01,558,3.58934
-0.01,328,3.606227
-0.01,130,3.61296
-0.01,59,3.616025
-0.01,108,3.621607
-0.01,102,3.626865
-0.01,4,3.627082
-0.01,402,3.64797
-0.01,386,3.667892
-0.01,243,3.680457
-0.01,614,3.712291
-0.01,241,3.724763
-0.01,93,3.729585
-0.01,112,3.735386
-0.01,117,3.741434
-0.01,467,3.765614
-0.01,54,3.768419
-0.01,537,3.796227
-0.01,599,3.827211
-0.01,128,3.833847
-0.01,49,3.836396
-0.01,34,3.838169
-0.01,300,3.853733
-0.01,100,3.858909
-0.01,378,3.878455
-0.01,243,3.890994
-0.01,25,3.892302
-0.01,46,3.8947
-0.01,33,3.89642
-0.01,468,3.920695
-0.01,34,3.922464
-0.01,83,3.926774
-0.01,265,3.940494
-0.01,298,3.955944
-0.01,33,3.957679
-0.01,319,3.974215
-0.01,207,3.986426
-0.01,219,3.998711
-0.01,16,3.999607
-0.01,40,4.00195
-0.01,291,4.024936
-0.01,265,4.04327
-0.01,702,4.080777
-0.01,268,4.094793
-0.01,632,4.131931
-0.01,24,4.133271
-0.01,42,4.136187
-0.01,604,4.167666
-0.01,26,4.169055
-0.01,141,4.176353
-0.01,51,4.179001
-0.01,20,4.180071
-0.01,69,4.183678
-0.01,322,4.200544
-0.01,32,4.202213
-0.01,65,4.205599
-0.01,28,4.20706
-0.01,241,4.219942
-0.01,190,4.229804
-0.01,337,4.247464
-0.01,14,4.248223
-0.01,53,4.250977
-0.01,57,4.253949
-0.01,104,4.259357
-0.01,24,4.260621
-0.01,255,4.273907
-0.01,113,4.279785
-0.01,454,4.303452
-0.01,2,4.303572
-0.01,98,4.308661
-0.01,44,4.310962
-0.01,206,4.321684
-0.01,22,4.322835
-0.01,31,4.324455
-0.01,29,4.325972
-0.01,37,4.327908
-0.01,900,4.374799
-0.01,802,4.416481
-0.01,418,4.43822
-0.01,29,4.439743
-0.01,22,4.440892
-0.01,66,4.444356
-0.01,16,4.445198
-0.01,121,4.451501
-0.01,614,4.483448
-0.01,257,4.496787
-0.01,38,4.498783
-0.01,363,4.517662
-0.01,13,4.51836
-0.01,372,4.537692
-0.01,52,4.540398
-0.01,51,4.543048
-0.01,176,4.552483
-0.01,37,4.554418
-0.01,223,4.566052
-0.01,14,4.566794
-0.01,224,4.578477
-0.01,418,4.600203
-0.01,273,4.614372
-0.01,28,4.615843
-0.01,163,4.624331
-0.01,101,4.629569
-0.01,189,4.63939
-0.01,913,4.686908
-0.01,344,4.704858
-0.01,350,4.723162
-0.01,73,4.726976
-0.01,20,4.728036
-0.01,34,4.729816
-0.01,413,4.751326
-0.01,146,4.758907
-0.01,30,4.760483
-0.01,24,4.761775
-0.01,119,4.768007
-0.01,239,4.780494
-0.01,101,4.785767
-0.01,8,4.786196
-0.01,714,4.823383
-0.01,4,4.823607
-0.01,265,4.837453
-0.01,63,4.840737
-0.01,302,4.856438
-0.01,69,4.860035
-0.01,141,4.867373
-0.01,327,4.884353
-0.01,331,4.901589
-0.01,115,4.907592
-0.01,21,4.908699
-0.01,9,4.90918
-0.01,227,4.920964
-0.01,55,4.923851
-0.01,265,4.937651
-0.01,32,4.939326
-0.01,223,4.950972
-0.01,335,4.968465
-0.01,173,4.977478
-0.01,66,4.980929
-0.01,357,4.999555
-0.01,72,5.003316
-0.01,108,5.008948
-0.01,16,5.009793
-0.01,209,5.020692
-0.01,2,5.020809
-0.01,68,5.024354
-0.01,256,5.037718
-0.01,91,5.042454
-0.01,32,5.04413
-0.01,17,5.045025
-0.01,14,5.04576
-0.01,180,5.055128
-0.01,235,5.067353
-0.01,409,5.088743
-0.01,162,5.09725
-0.01,116,5.103275
-0.01,142,5.110666
-0.01,202,5.121199
-0.01,412,5.142649
-0.01,87,5.147157
-0.01,232,5.159198
-0.01,61,5.162443
-0.01,58,5.165451
-0.01,419,5.187284
-0.01,131,5.19412
-0.01,47,5.196576
-0.01,457,5.220382
-0.01,15,5.221174
-0.01,126,5.227765
-0.01,130,5.234652
