steps,episodes,total reward
10000,191,7.0
20000,414,21.0
30000,674,19.0
40000,928,13.0
50000,1208,40.0
60000,1463,20.0
70000,1736,41.0
80000,2041,71.0
90000,2378,83.0
100000,2695,66.0
