steps,episodes,total reward
10000,289,33.0
20000,519,22.0
30000,725,19.0
40000,933,25.0
50000,1141,29.0
60000,1352,27.0
70000,1589,24.0
80000,1831,32.0
90000,2095,29.0
100000,2372,43.0
